Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
12EFC3       1    No     0000398A-0000398F        6
12F00D       1    No     00003990-00003995        6
12F042       5    No     00003996-0000399F        A
12F048       1    No     000039A0-000039A5        6
12F04A       3    No     000039A6-000039AD        8
12F04E       2    No     000039AE-000039B4        7
12F052       1    No     000039B5-000039BA        6
12F054       C    No     000039BB-000039CB       11
12F080       2    No     000039CC-000039D2        7
12F086       9    No     000039D3-000039E0        E
12F090       2    No     000039E1-000039E7        7
12F096       8    No     000039E8-000039F4        D
12F0A6       5    No     000039F5-000039FE        A
12F0AC       3    No     000039FF-00003A06        8
12F0B6       4    No     00003A07-00003A0F        9
12F0BB       3    No     00003A10-00003A17        8
12F0CA       4    No     00003A18-00003A20        9
12F0CF       1    No     00003A21-00003A26        6
12F0DA       3    No     00003A27-00003A2E        8
12F102       3    No     00003A2F-00003A36        8
12F106       3    No     00003A37-00003A3E        8
12F10D       3    No     00003A3F-00003A46        8
12F112       1    No     00003A47-00003A4C        6
12F114       4    No     00003A4D-00003A55        9
12F119       2    No     00003A56-00003A5C        7
12F11D       2    No     00003A5D-00003A63        7
12F140       2    No     00003A64-00003A6A        7
12F150       2    No     00003A6B-00003A71        7
12F180       2    No     00003A72-00003A78        7
12F190       2    No     00003A79-00003A7F        7
12F282       5    No     00003A80-00003A89        A
12F288       1    No     00003A8A-00003A8F        6
12F28A       3    No     00003A90-00003A97        8
12F28E       2    No     00003A98-00003A9E        7
12F292       1    No     00003A9F-00003AA4        6
12F294       E    No     00003AA5-00003AB7       13
12F2B0       2    No     00003AB8-00003ABE        7
12F2C2       5    No     00003ABF-00003AC8        A
12F2D2       1    No     00003AC9-00003ACE        6
12F2D4       4    No     00003ACF-00003AD7        9
12F320       1    No     00003AD8-00003ADD        6
12F330       2    No     00003ADE-00003AE4        7
12F380       2    No     00003AE5-00003AEB        7
12F390       2    No     00003AEC-00003AF2        7
12F3A0       1    No     00003AF3-00003AF8        6
12F3B0       2    No     00003AF9-00003AFF        7
12F3CD       1    No     00003B00-00003B05        6
12F402       2    No     00003B06-00003B0C        7
12F405       2    No     00003B0D-00003B13        7
12F408       1    No     00003B14-00003B19        6
12F40A       3    No     00003B1A-00003B21        8
12F40E       2    No     00003B22-00003B28        7
12F412       1    No     00003B29-00003B2E        6
12F415       B    No     00003B2F-00003B3E       10
12F42E       2    No     00003B3F-00003B45        7
12F43E       4    No     00003B46-00003B4E        9
12F450       2    No     00003B4F-00003B55        7
12F460       1    No     00003B56-00003B5B        6
12F470       2    No     00003B5C-00003B62        7
12F4C1       1    No     00003B63-00003B68        6
12F4C3       1    No     00003B69-00003B6E        6
12F4C5       1    No     00003B6F-00003B74        6
12F583       1    No     00003B75-00003B7A        6
12F5A3       1    No     00003B7B-00003B80        6
12F5C3       1    No     00003B81-00003B86        6
12F5E3       1    No     00003B87-00003B8C        6
12F60D       1    No     00003B8D-00003B92        6
12F618       2    No     00003B93-00003B99        7
12F642       5    No     00003B9A-00003BA3        A
12F648       1    No     00003BA4-00003BA9        6
12F64A       4    No     00003BAA-00003BB2        9
12F64F       1    No     00003BB3-00003BB8        6
12F652       1    No     00003BB9-00003BBE        6
12F654       C    No     00003BBF-00003BCF       11
12F668       2    No     00003BD0-00003BD6        7
12F680       2    No     00003BD7-00003BDD        7
12F690       2    No     00003BDE-00003BE4        7
12F70C       2    No     00003BE5-00003BEB        7
12F71C       4    No     00003BEC-00003BF4        9
12F72E       2    No     00003BF5-00003BFB        7
12F73E       3    No     00003BFC-00003C03        8
12F750       2    No     00003C04-00003C0A        7
12F760       1    No     00003C0B-00003C10        6
12F770       2    No     00003C11-00003C17        7
12F780       2    No     00003C18-00003C1E        7
12F790       2    No     00003C1F-00003C25        7
12F882       5    No     00003C26-00003C2F        A
12F888       1    No     00003C30-00003C35        6
12F88A       6    No     00003C36-00003C40        B
12F892       1    No     00003C41-00003C46        6
12F894       4    No     00003C47-00003C4F        9
12F899       9    No     00003C50-00003C5D        E
12F8B0       2    No     00003C5E-00003C64        7
12F8C2       5    No     00003C65-00003C6E        A
12F8D2       1    No     00003C6F-00003C74        6
12F8D4       3    No     00003C75-00003C7C        8
12F901       1    No     00003C7D-00003C82        6
12F910       2    No     00003C83-00003C89        7
12F920       2    No     00003C8A-00003C90        7
12F931       1    No     00003C91-00003C96        6
12F980       1    No     00003C97-00003C9C        6
12F990       2    No     00003C9D-00003CA3        7
12F9A0       1    No     00003CA4-00003CA9        6
12F9B1       1    No     00003CAA-00003CAF        6
12F9CD       1    No     00003CB0-00003CB5        6
12F9D8       2    No     00003CB6-00003CBC        7
12FA02       2    No     00003CBD-00003CC3        7
12FA05       2    No     00003CC4-00003CCA        7
12FA08       1    No     00003CCB-00003CD0        6
12FA0A       6    No     00003CD1-00003CDB        B
12FA12       E    No     00003CDC-00003CEE       13
12FA28       2    No     00003CEF-00003CF5        7
12FA2C       3    No     00003CF6-00003CFD        8
12FA3C       2    No     00003CFE-00003D04        7
12FA3F       2    No     00003D05-00003D0B        7
12FA50       2    No     00003D0C-00003D12        7
12FA60       2    No     00003D13-00003D19        7
12FA70       2    No     00003D1A-00003D20        7
12FAC3       1    No     00003D21-00003D26        6
12FAE3       1    No     00003D27-00003D2C        6
12FAE5       1    No     00003D2D-00003D32        6
12FB81       1    No     00003D33-00003D38        6
12FB84       1    No     00003D39-00003D3E        6
12FB86       1    No     00003D3F-00003D44        6
12FB94       1    No     00003D45-00003D4A        6
12FB96       1    No     00003D4B-00003D50        6
12FBC1       2    No     00003D51-00003D57        7
12FBC4       1    No     00003D58-00003D5D        6
12FBC6       1    No     00003D5E-00003D63        6
12FBD2       1    No     00003D64-00003D69        6
12FBD6       1    No     00003D6A-00003D6F        6
12FC0D       1    No     00003D70-00003D75        6
12FC18       2    No     00003D76-00003D7C        7
12FC42       E    No     00003D7D-00003D8F       13
12FC52       1    No     00003D90-00003D95        6
12FC54       7    No     00003D96-00003DA1        C
12FC5C       1    No     00003DA2-00003DA7        6
12FC5F       1    No     00003DA8-00003DAD        6
12FC6A       1    No     00003DAE-00003DB3        6
12FC7B       1    No     00003DB4-00003DB9        6
12FC80       4    No     00003DBA-00003DC2        9
12FC85       5    No     00003DC3-00003DCC        A
12FC8B       1    No     00003DCD-00003DD2        6
12FC8D       2    No     00003DD3-00003DD9        7
12FC90       5    No     00003DDA-00003DE3        A
12FC96       6    No     00003DE4-00003DEE        B
12FC9D       1    No     00003DEF-00003DF4        6
12FCA2       5    No     00003DF5-00003DFE        A
12FCA8       4    No     00003DFF-00003E07        9
12FCAD       2    No     00003E08-00003E0E        7
12FCB2       A    No     00003E0F-00003E1D        F
12FCBD       1    No     00003E1E-00003E23        6
12FCC0       1    No     00003E24-00003E29        6
12FCC2       D    No     00003E2A-00003E3B       12
12FCD2       D    No     00003E3C-00003E4D       12
12FCE0       1    No     00003E4E-00003E53        6
12FCE2       1    No     00003E54-00003E59        6
12FCE4       B    No     00003E5A-00003E69       10
12FCF2      15    No     00003E6A-00003E83       1A
12FD08       1    No     00003E84-00003E89        6
12FD0A      26    No     00003E8A-00003EB4       2B
12FD31      15    No     00003EB5-00003ECE       1A
12FD48       4    No     00003ECF-00003ED7        9
12FD4D       2    No     00003ED8-00003EDE        7
12FD50       C    No     00003EDF-00003EEF       11
12FD5D       1    No     00003EF0-00003EF5        6
12FD60       F    No     00003EF6-00003F09       14
12FD70       E    No     00003F0A-00003F1C       13
12FD81       4    No     00003F1D-00003F25        9
12FD91       2    No     00003F26-00003F2C        7
12FDA2       1    No     00003F2D-00003F32        6
12FDA4       2    No     00003F33-00003F39        7
12FDB4       2    No     00003F3A-00003F40        7
12FE82       5    No     00003F41-00003F4A        A
12FE88       1    No     00003F4B-00003F50        6
12FE8A       6    No     00003F51-00003F5B        B
12FE92       1    No     00003F5C-00003F61        6
12FE94       7    No     00003F62-00003F6D        C
12FE9C       1    No     00003F6E-00003F73        6
12FE9E       2    No     00003F74-00003F7A        7
12FEA1       4    No     00003F7B-00003F83        9
12FEB1       2    No     00003F84-00003F8A        7
12FEC2       5    No     00003F8B-00003F94        A
12FEC8       2    No     00003F95-00003F9B        7
12FED2       1    No     00003F9C-00003FA1        6
12FED4       3    No     00003FA2-00003FA9        8
12FED8       2    No     00003FAA-00003FB0        7
12FF00       5    No     00003FB1-00003FBA        A
12FF10       3    No     00003FBB-00003FC2        8
12FF15       1    No     00003FC3-00003FC8        6
12FF21       3    No     00003FC9-00003FD0        8
12FF31       2    No     00003FD1-00003FD7        7
12FF6E       1    No     00003FD8-00003FDD        6
12FF81       2    No     00003FDE-00003FE4        7
12FF84       1    No     00003FE5-00003FEA        6
12FF91       1    No     00003FEB-00003FF0        6
12FFA1       3    No     00003FF1-00003FF8        8
12FFB0       4    No     00003FF9-00004001        9
12FFCD       1    No     00004002-00004007        6
12FFD8       2    No     00004008-0000400E        7
130002       2    No     0000400F-00004015        7
